id,key,value,type 
326854339,highway,unclassified,regular
326854340,highway,tertiary,regular
326854341,highway,secondary,regular
326854342,highway,unclassified,regular
326854343,layer,1,regular
326854343,bridge,yes,regular
326854343,oneway,-1,regular
326854343,highway,secondary,regular
326854344,highway,secondary,regular
326854345,layer,1,regular
326854345,bridge,yes,regular
326854345,oneway,yes,regular
326854345,highway,secondary,regular
326854346,highway,secondary,regular
326854347,highway,secondary,regular
326854348,name,Asarwa Road,regular
326854348,highway,tertiary,regular
326854349,layer,1,regular
326854349,bridge,yes,regular
326854349,highway,tertiary,regular
326854350,highway,tertiary,regular
326854351,highway,living_street,regular
326854352,highway,tertiary,regular
326854353,highway,secondary,regular
326854354,highway,unclassified,regular
326854355,highway,secondary,regular
326854356,highway,tertiary,regular
326854357,highway,tertiary,regular
326854358,highway,tertiary,regular
326854359,landuse,industrial,regular
326854360,landuse,industrial,regular
326854361,landuse,industrial,regular
326854362,landuse,industrial,regular
326854363,electrified,contact_line,regular
326854363,frequency,50,regular
326854363,gauge,1676,regular
326854363,railway,rail,regular
326854363,usage,main,regular
326854363,voltage,25000,regular
326854364,gauge,1676,regular
326854364,layer,1,regular
326854364,usage,main,regular
326854364,bridge,yes,regular
326854364,railway,rail,regular
326854364,voltage,25000,regular
326854364,frequency,50,regular
326854364,electrified,contact_line,regular
326854365,railway,rail,regular
326854365,service,siding,regular
326856779,name,Sukharam Nagar Road,regular
326856779,highway,tertiary,regular
326856780,name,Sarangpur railway station road,regular
326856780,highway,tertiary,regular
326856781,highway,tertiary,regular
326856782,oneway,yes,regular
326856782,highway,secondary,regular
326856783,highway,tertiary,regular
326856784,highway,unclassified,regular
326856785,oneway,yes,regular
326856785,highway,secondary,regular
326856786,highway,unclassified,regular
326856787,highway,tertiary,regular
326856788,highway,unclassified,regular
326856789,name,Sarangpur railway station road,regular
326856789,highway,tertiary,regular
326856790,name,Nikol-Naroda Road,regular
326856790,highway,secondary,regular
326856791,highway,tertiary,regular
326856792,highway,tertiary,regular
326856793,highway,tertiary,regular
326856794,landuse,industrial,regular
326859933,highway,unclassified,regular
326859934,highway,secondary,regular
326859935,highway,unclassified,regular
326861830,highway,tertiary,regular
326861831,highway,tertiary,regular
326861832,highway,tertiary,regular
326861833,highway,unclassified,regular
326861834,highway,unclassified,regular
326861835,name,Machhli circle road,regular
326861835,highway,unclassified,regular
326861836,highway,unclassified,regular
326861837,highway,tertiary,regular
326861838,highway,tertiary,regular
326861839,landuse,industrial,regular
326862759,highway,tertiary,regular
326862760,highway,tertiary,regular
326862762,oneway,yes,regular
326862762,highway,unclassified,regular
326862764,oneway,-1,regular
326862764,highway,unclassified,regular
326862765,highway,unclassified,regular
326862767,oneway,yes,regular
326862767,highway,unclassified,regular
326862768,oneway,-1,regular
326862768,highway,unclassified,regular
326862770,highway,unclassified,regular
326864094,highway,residential,regular
326864095,name,Kubernagar Road,regular
326864095,highway,tertiary,regular
326864096,name,MAYA cinema road,regular
326864096,highway,tertiary,regular
326864097,highway,residential,regular
326864098,highway,tertiary,regular
326864099,highway,unclassified,regular
326968388,name,Gheekanta Road,regular
326968388,highway,unclassified,regular
326968389,highway,unclassified,regular
326968390,highway,tertiary,regular
326968391,highway,tertiary,regular
326969598,name,Nehru Bridge,regular
326969598,layer,2,regular
326969598,bridge,yes,regular
326969598,oneway,yes,regular
326969598,highway,secondary,regular
326969599,bridge,yes,regular
326969599,highway,secondary,regular
326969599,layer,2,regular
326969599,name,Nehru Bridge,regular
326969599,oneway,yes,regular
326969600,highway,unclassified,regular
326969601,highway,unclassified,regular
326970951,name,Swami Vivekananda Road,regular
326970951,oneway,yes,regular
326970951,highway,secondary,regular
326970952,bridge,yes,regular
326970952,highway,footway,regular
326970952,layer,1,regular
326970953,oneway,yes,regular
326970953,highway,trunk,regular
326971216,highway,unclassified,regular
326971217,name,GSRTC Bus Workshop,regular
326971217,landuse,commercial,regular
326971304,natural,water,regular
327198753,landuse,residential,regular
327198777,highway,service,regular
327198794,landuse,commercial,regular
327198926,building,yes,regular
327199050,name,Balghar,regular
327199050,amenity,school,regular
327199105,building,yes,regular
327199143,building,yes,regular
327199143,city,Ahmedabad,addr
327199143,street,Ashram Road,addr
327199144,building,commercial,regular
327199144,city,Ahmedabad,addr
327199144,street,Ashram Road,addr
327199144,country,IN,addr
327199238,building,yes,regular
327199329,building,commercial,regular
327199575,building,yes,regular
327199576,building,residential,regular
327199577,building,yes,regular
327199578,building,residential,regular
327199579,building,residential,regular
327199580,building,residential,regular
327199725,building,commercial,regular
327199726,building,yes,regular
327199727,building,commercial,regular
327199740,building,yes,regular
327199750,building,residential,regular
327199764,highway,residential,regular
327199765,highway,residential,regular
327199782,building,commercial,regular
327199820,building,commercial,regular
327199844,highway,service,regular
327199970,building,commercial,regular
327199981,building,commercial,regular
327200043,name,The Reserve Bank of India,regular
327200043,amenity,bank,regular
327200043,building,yes,regular
327200043,operator,Government of India,regular
327200143,building,yes,regular
327200144,building,yes,regular
327200145,building,yes,regular
327200897,name,Gujarat Circuit House,regular
327200897,landuse,residential,regular
327202683,building,yes,regular
327202684,building,residential,regular
327202685,building,yes,regular
327202686,highway,service,regular
327202687,highway,service,regular
327202688,highway,service,regular
327202689,highway,service,regular
327202690,highway,service,regular
327202691,highway,service,regular
327202692,highway,service,regular
327202693,highway,service,regular
327202694,highway,service,regular
327202695,highway,service,regular
327202696,highway,service,regular
327202697,highway,service,regular
327202914,highway,service,regular
327203703,highway,service,regular
327203704,highway,tertiary,regular
327203786,name,Ahmedabad Gymkhana Club,regular
327203786,sport,multi,regular
327203786,leisure,sports_centre,regular
327203808,highway,service,regular
327203819,highway,residential,regular
327203820,highway,residential,regular
327203821,highway,residential,regular
327203822,highway,residential,regular
327203825,highway,residential,regular
327203921,building,residential,regular
327203922,building,yes,regular
327203923,building,residential,regular
327203924,building,residential,regular
327203925,building,residential,regular
327203926,building,residential,regular
327203927,building,residential,regular
327203956,landuse,residential,regular
327204068,name,Civil Hospital,regular
327204068,amenity,hospital,regular
327204068,operator,Civil Hospital Trust,regular
327204069,highway,service,regular
327204070,highway,service,regular
327204071,highway,service,regular
327204072,highway,service,regular
327204073,highway,service,regular
